     0		     1		     2		     3		     4		     5		     6		     7		     8		     9		
0.199700	0.775455	0.488094	0.279351	0.408622	0.488034	0.775336	0.775336	0.775336	0.597098	
0.249500	0.824680	0.537606	0.329071	0.458214	0.537546	0.824560	0.824560	0.824560	0.646501	
0.299251	0.873855	0.587068	0.378742	0.507756	0.587009	0.873736	0.873736	0.873736	0.695854	
0.348952	0.922981	0.636481	0.428364	0.557248	0.636422	0.922862	0.922862	0.922862	0.745158	
0.398603	0.972058	0.685845	0.477935	0.606691	0.685785	0.971939	0.971939	0.971939	0.794413	
0.448204	1.021086	0.765129	0.557427	0.686054	0.765070	1.049000	1.049000	1.049000	0.963499	
0.617636	0.050000	0.904274	0.696780	0.825278	0.904215	0.050000	0.050000	0.050000	1.012535	
0.696988	0.129920	0.983340	0.776053	0.904423	0.983280	0.129920	0.129920	0.129920	0.050000	
0.746291	0.179790	1.032356	0.855247	0.983488	1.049000	0.239730	0.239730	0.239730	0.159890	
0.855485	0.289550	0.050000	0.934362	0.050000	0.050000	0.289490	0.289490	0.289490	0.209730	
0.904630	0.339261	0.099950	0.983427	0.099950	0.099950	0.339201	0.339201	0.339201	0.259520	
0.953725	0.388921	0.149850	1.032444	0.179820	0.179820	0.418832	0.418832	0.418832	0.339231	
1.032741	0.498473	0.259640	0.079970	0.259610	0.259610	0.498383	0.498383	0.498383	0.418862	
0.050000	0.547974	0.309381	0.129890	0.309351	0.309351	0.547884	0.547884	0.547884	0.468443	
0.099950	0.597426	0.359071	0.179760	0.359041	0.359041	0.597337	0.597337	0.597337	0.517974	
0.149850	0.646829	0.408712	0.229580	0.408682	0.408682	0.646739	0.646739	0.646739	0.567456	
0.199700	0.696182	0.458303	0.279351	0.458274	0.458274	0.696092	0.696092	0.696092	0.616889	
0.249500	0.745486	0.507845	0.329071	0.507815	0.507815	0.745396	0.745396	0.745396	0.666272	
0.299251	0.794740	0.557337	0.378742	0.557307	0.557307	0.794651	0.794651	0.794651	0.715606	
0.348952	0.843945	0.606780	0.428364	0.606750	0.606750	0.843856	0.843856	0.843856	0.764890	
0.398603	0.893102	0.656173	0.477935	0.656143	0.656143	0.893012	0.893012	0.893012	0.814125	
0.448204	0.942208	0.705517	0.527457	0.705487	0.705487	0.942119	0.942119	0.942119	0.863311	
0.497756	0.991266	0.754811	0.576930	0.754782	0.754782	0.991177	0.991177	0.991177	0.912448	
0.547258	1.040275	0.834027	0.656323	0.833997	0.833997	1.049000	1.049000	1.049000	1.049000	
0.746561	0.050000	1.003073	0.855517	1.033013	1.049000	0.139910	0.139910	0.139910	0.139910	
0.885724	0.189860	0.050000	0.964601	0.050000	0.050000	0.189770	0.189770	0.189770	0.189770	
0.934839	0.239670	0.099950	1.013637	0.129920	0.129920	0.269550	0.269550	0.269550	0.269550	
1.013874	0.349370	0.209790	0.079970	0.209760	0.209760	0.349251	0.349251	0.349251	0.349251	
0.050000	0.399021	0.259580	0.129890	0.259550	0.259550	0.398902	0.398902	0.398902	0.398902	
0.099950	0.448622	0.309321	0.179760	0.309291	0.309291	0.448503	0.448503	0.448503	0.448503	
0.149850	0.498173	0.359011	0.229580	0.358981	0.358981	0.498054	0.498054	0.498054	0.498054	
0.199700	0.547675	0.408652	0.279351	0.408622	0.408622	0.547556	0.547556	0.547556	0.547556	
0.249500	0.597128	0.458244	0.329071	0.458214	0.458214	0.597009	0.597009	0.597009	0.597009	
0.299251	0.646530	0.507785	0.378742	0.507756	0.507756	0.646411	0.646411	0.646411	0.646411	
0.348952	0.695884	0.557278	0.428364	0.557248	0.557248	0.695765	0.695765	0.695765	0.695765	
0.398603	0.745188	0.606720	0.477935	0.606691	0.606691	0.745069	0.745069	0.745069	0.745069	
0.448204	0.794443	0.656114	0.527457	0.656084	0.656084	0.794324	0.794324	0.794324	0.794324	
0.497756	0.843648	0.705458	0.576930	0.705428	0.705428	0.843530	0.843530	0.843530	0.843530	
0.547258	0.892805	0.754752	0.626353	0.754722	0.754722	0.892686	0.892686	0.892686	0.892686	
0.596711	0.941912	0.803997	0.675727	0.803968	0.803968	0.941794	0.941794	0.941794	0.941794	
0.646114	0.990970	0.853193	0.725051	0.853164	0.853164	0.990852	0.990852	0.990852	0.990852	
0.695468	1.039979	0.932310	0.804296	0.932281	0.932281	1.049000	1.049000	1.049000	1.049000	
0.894623	0.050000	0.050000	0.973372	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	
0.943728	0.099950	0.099950	1.022398	0.129920	0.129920	0.129920	0.129920	0.129920	0.129920	
1.022754	0.209790	0.209790	0.079970	0.209760	0.209760	0.209760	0.209760	0.209760	0.209760	
0.050000	0.259580	0.259580	0.129890	0.259550	0.259550	0.259550	0.259550	0.259550	0.259550	
0.099950	0.309321	0.309321	0.179760	0.309291	0.309291	0.309291	0.309291	0.309291	0.309291	
0.149850	0.359011	0.359011	0.229580	0.358981	0.358981	0.358981	0.358981	0.358981	0.358981	
0.199700	0.408652	0.408652	0.279351	0.408622	0.408622	0.408622	0.408622	0.408622	0.408622	
0.249500	0.458244	0.458244	0.329071	0.458214	0.458214	0.458214	0.458214	0.458214	0.458214	
0.299251	0.507785	0.507785	0.378742	0.507756	0.507756	0.507756	0.507756	0.507756	0.507756	
0.348952	0.557278	0.557278	0.428364	0.557248	0.557248	0.557248	0.557248	0.557248	0.557248	
0.398603	0.606720	0.606720	0.477935	0.606691	0.606691	0.606691	0.606691	0.606691	0.606691	
0.448204	0.656114	0.656114	0.527457	0.656084	0.656084	0.656084	0.656084	0.656084	0.656084	
0.497756	0.705458	0.705458	0.576930	0.705428	0.705428	0.705428	0.705428	0.705428	0.705428	
0.547258	0.754752	0.754752	0.626353	0.754722	0.754722	0.754722	0.754722	0.754722	0.754722	
0.596711	0.803997	0.803997	0.675727	0.803968	0.803968	0.803968	0.803968	0.803968	0.803968	
0.646114	0.853193	0.853193	0.725051	0.853164	0.853164	0.853164	0.853164	0.853164	0.853164	
0.695468	0.902340	0.902340	0.774326	0.902311	0.902311	0.902311	0.902311	0.902311	0.902311	
0.744773	0.951438	0.951438	0.823551	0.951408	0.951408	0.951408	0.951408	0.951408	0.951408	
0.794028	1.000486	1.030456	0.932668	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	
0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	
0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	
0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	
0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	
0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	
0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	
0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	
0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	
0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	
0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	
0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	
0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	
0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	
0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	
0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	
0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	
0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	
0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	
0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	
0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	
1.039566	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	
0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	
0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	
0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	
0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	
0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	
0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	
0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	
0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	
0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	
0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	
0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	
0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	
0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	
0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	
0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	
0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	
0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	
0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	
0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	
0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	
1.039566	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	
0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	
0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	
0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	
0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	
0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	
0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	
0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	
0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	
0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	
0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	
0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	
0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	
0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	
0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	
0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	
0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	
0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	
0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	
0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	
0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	
1.039566	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	
0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	
0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	
0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	
0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	
0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	
0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	
0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	
0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	
0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	
0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	
0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	
0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	
0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	
0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	
0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	
0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	
0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	
0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	
0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	
0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	
1.039566	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	
0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	
0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	
0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	
0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	0.199700	
0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	0.249500	
0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	0.299251	
0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	0.348952	
0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	0.398603	
0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	0.448204	
0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	0.497756	
0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	0.547258	
0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	0.596711	
0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	0.646114	
0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	0.695468	
0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	0.744773	
0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	0.794028	
0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	0.843234	
0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	0.892391	
0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	0.941498	
0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	0.990557	
1.039566	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	1.049000	
0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	0.050000	
0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	0.099950	
0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	0.149850	
